source,Player 47,Player 114,Player 127,Player 136,Player 166,Player 299,Player 310,Player 324,Player 348,Player 383,Player 384,Player 394,Player 463,Player 473,Player 597,Player 603,Player 611,Player 621,Player 852,Player 903,Player 51,Player 79,Player 86,Player 134,Player 195,Player 213,Player 309,Player 433,Player 496,Player 513,Player 571,Player 600,Player 702,Player 752,Player 771,Player 799,Player 859,Player 920,Player 942,Player 966,Player 23,Player 107,Player 113,Player 128,Player 161,Player 170,Player 335,Player 520,Player 562,Player 606,Player 678,Player 686,Player 762,Player 819,Player 824,Player 854,Player 878,Player 959,Player 980,Player 995,Player 8,Player 11,Player 13,Player 30,Player 49,Player 58,Player 162,Player 167,Player 253,Player 339,Player 391,Player 442,Player 554,Player 570,Player 763,Player 900,Player 919,Player 921,Player 952,Player 992,Player 85,Player 185,Player 199,Player 278,Player 289,Player 380,Player 395,Player 537,Player 574,Player 585,Player 590,Player 640,Player 689,Player 751,Player 755,Player 764,Player 828,Player 884,Player 887,Player 894
Player 107,0,0,0.08045977,0.040229885,0,0,0,0,0,0,0.034482759,0,0,0.034482759,0,0.040229885,0.034482759,0.040229885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040229885,0,0,0,0.034482759,0,0.045977011,0.068965517,0,0.137931034,0,0,0.040229885,0,0.068965517,0.005747126,0,0,0.040229885,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034482759,0,0,0,0,0,0,0.034482759,0,0,0.034482759,0,0,0,0,0.040229885,0,0,0,0,0.068965517,0,0,0,0
Player 113,0,0,0,0,0,0,0.024691358,0,0,0,0,0,0.049382716,0,0,0,0.057613169,0,0,0,0,0.024691358,0,0,0,0,0,0,0.024691358,0,0,0,0,0,0,0,0,0,0.057613169,0,0.028806584,0,0,0.119341564,0.12345679,0,0,0.028806584,0,0,0,0.028806584,0,0.049382716,0.024691358,0.024691358,0,0,0.024691358,0,0,0,0,0,0,0.028806584,0,0,0,0.057613169,0,0,0,0,0,0,0,0,0,0.024691358,0.024691358,0,0.024691358,0.024691358,0,0,0,0,0.024691358,0,0,0,0.024691358,0,0.024691358,0,0.020576132,0,0.028806584,0
Player 128,0.066037736,0.033018868,0,0,0,0,0.033018868,0,0,0,0,0,0,0.028301887,0.033018868,0,0,0,0.033018868,0,0,0,0,0,0,0.028301887,0.033018868,0,0.099056604,0,0,0,0,0,0,0,0,0,0,0,0,0.033018868,0.018867925,0,0.028301887,0,0.004716981,0,0,0.033018868,0,0,0,0.033018868,0,0,0,0,0,0.033018868,0,0,0,0,0,0,0,0,0,0.033018868,0,0.028301887,0,0,0,0,0,0.028301887,0,0.028301887,0,0,0,0.033018868,0.028301887,0,0,0,0.056603774,0,0.08490566,0,0,0,0,0.108490566,0,0,0,0
Player 161,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0.034285714,0,0,0,0,0,0.04,0,0,0,0,0,0.034285714,0.205714286,0.034285714,0,0.034285714,0.085714286,0,0.034285714,0,0,0,0,0,0,0.034285714,0.12,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068571429,0,0,0,0,0.034285714,0,0,0,0,0,0.04
Player 170,0,0.063218391,0,0,0.034482759,0.08045977,0,0,0,0,0.040229885,0,0.045977011,0,0,0.034482759,0,0,0.045977011,0.028735632,0,0.040229885,0,0,0,0,0,0,0,0.028735632,0.040229885,0,0,0,0.068965517,0.068965517,0,0,0,0,0.034482759,0,0,0.08045977,0.08045977,0,0,0,0.034482759,0.08045977,0,0,0,0,0,0,0.034482759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034482759,0,0,0,0,0,0,0,0,0,0,0
Player 335,0,0,0.030769231,0,0,0.071794872,0,0,0,0,0,0.030769231,0.005128205,0,0,0,0,0,0.071794872,0.071794872,0,0,0,0,0,0,0.035897436,0,0,0,0,0,0,0,0,0.035897436,0.030769231,0,0,0,0,0,0,0.035897436,0.061538462,0,0,0,0,0,0.035897436,0,0.030769231,0,0,0,0.107692308,0,0,0,0,0,0.030769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148717949,0,0,0.025641026,0,0,0,0,0.035897436,0,0.030769231,0,0,0,0,0.035897436,0,0,0,0,0,0.035897436
Player 520,0,0,0,0,0.044444444,0,0.051851852,0,0,0,0,0.051851852,0,0,0,0,0,0,0,0,0,0,0.044444444,0,0,0,0,0,0,0,0,0,0,0,0.044444444,0,0,0,0,0,0,0.044444444,0,0,0.044444444,0,0,0,0,0,0,0.051851852,0.044444444,0,0.044444444,0.051851852,0,0,0,0.051851852,0,0,0,0,0.044444444,0,0,0,0,0,0,0,0,0,0,0.051851852,0,0,0,0,0.125925926,0,0.037037037,0,0.037037037,0,0,0.044444444,0.044444444,0,0,0,0.044444444,0,0,0,0,0,0,0
Player 562,0,0,0.070588235,0.035294118,0,0.035294118,0.041176471,0,0.070588235,0.035294118,0,0,0,0.070588235,0.035294118,0,0,0,0,0.041176471,0,0,0,0,0,0,0,0,0,0.041176471,0,0,0,0,0,0,0,0,0,0,0.029411765,0.082352941,0.035294118,0,0.035294118,0.041176471,0,0.035294118,0,0.041176471,0.005882353,0.035294118,0,0.035294118,0,0.041176471,0,0,0,0,0,0,0.035294118,0,0,0,0,0,0,0,0,0,0,0,0,0.035294118,0,0,0,0,0.035294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Player 606,0,0,0,0,0,0,0,0,0.047945206,0,0,0,0.04109589,0.047945206,0,0,0,0.047945206,0,0,0,0,0,0,0,0,0,0.047945206,0,0,0,0,0,0,0,0,0,0,0.047945206,0,0,0.047945206,0.04109589,0,0,0.143835616,0,0.047945206,0,0,0,0,0.04109589,0,0,0.047945206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04109589,0,0.047945206,0,0,0.047945206,0,0,0,0.04109589,0.04109589,0.04109589,0.006849315,0,0,0,0,0,0,0.04109589,0,0,0,0.04109589,0,0,0,0,0
Player 678,0.036144578,0.036144578,0.144578313,0,0,0.036144578,0,0.006024096,0.042168675,0.042168675,0,0.042168675,0,0.072289157,0.042168675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036144578,0.072289157,0,0.042168675,0.006024096,0,0,0,0,0,0,0.036144578,0.042168675,0,0,0,0,0.108433735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036144578,0,0,0,0,0,0,0,0,0,0.042168675,0.036144578,0,0.042168675,0,0,0,0
Player 686,0,0.045751634,0.235294117,0.045751634,0,0,0,0,0.045751634,0.045751634,0,0.045751634,0,0,0.006535948,0.045751634,0.045751634,0.039215686,0,0,0,0,0,0.045751634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091503268,0,0.091503268,0,0,0,0,0,0.078431373,0,0.006535948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039215686,0,0,0,0,0,0,0,0,0,0.045751634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Player 762,0,0,0.033783784,0.047297297,0,0,0.054054054,0,0.040540541,0,0,0.033783784,0,0.047297297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047297297,0,0.040540541,0,0.074324324,0,0,0,0,0,0,0,0,0,0.040540541,0,0,0,0.047297297,0,0.040540541,0.081081081,0,0.047297297,0,0,0,0,0,0,0,0,0,0,0.040540541,0,0,0,0,0,0,0,0,0,0,0,0,0.121621622,0,0,0,0,0,0,0,0.040540541,0,0,0.081081081,0.040540541,0,0,0
Player 819,0,0,0,0.052238806,0,0,0.044776119,0.037313433,0,0.059701492,0,0,0,0.044776119,0,0.007462687,0,0,0.044776119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007462687,0,0.044776119,0.052238806,0,0.007462687,0,0.052238806,0.052238806,0,0,0,0,0,0,0.044776119,0.044776119,0,0,0,0,0.044776119,0,0,0,0,0,0,0,0,0,0.052238806,0,0,0.052238806,0,0,0,0.052238806,0,0,0,0.052238806,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044776119,0,0,0,0.052238806,0.052238806,0,0,0
Player 824,0,0,0.048951049,0,0.048951049,0,0,0,0,0,0,0,0,0.048951049,0.048951049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041958042,0,0,0.048951049,0,0,0,0,0,0.083916084,0.048951049,0,0,0,0,0.041958042,0,0.041958042,0,0,0,0,0,0,0,0,0.006993007,0.041958042,0,0,0,0,0,0,0,0,0,0.041958042,0,0.083916084,0.041958042,0.097902098,0,0,0.041958042,0.041958042,0.048951049,0,0.041958042,0,0,0,0,0,0,0,0,0.006993007,0
Player 854,0.037974684,0,0,0,0,0,0.044303797,0,0,0,0,0,0,0.037974684,0.037974684,0,0,0,0,0,0,0,0,0,0,0,0.044303797,0,0,0.075949367,0.037974684,0,0,0,0,0,0,0,0,0.044303797,0,0,0.044303797,0,0.075949367,0,0.044303797,0,0,0.044303797,0.037974684,0,0.044303797,0,0,0,0,0,0,0.044303797,0,0,0,0,0,0,0,0.006329114,0,0,0,0,0.037974684,0,0,0,0,0,0,0,0.037974684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044303797,0,0,0.17721519,0
Player 878,0,0.044585987,0.089171974,0,0.038216561,0.044585987,0,0.089171974,0,0,0,0,0.038216561,0,0,0.152866242,0,0.044585987,0.076433121,0,0,0,0,0.044585987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038216561,0,0,0,0.089171974,0,0.044585987,0,0,0,0,0.044585987,0,0.038216561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038216561,0,0,0,0.044585987,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Player 959,0.040697674,0,0,0,0,0.069767442,0,0,0,0.034883721,0.069767442,0.069767442,0,0.040697674,0,0,0,0,0,0.040697674,0,0.040697674,0,0,0,0,0,0,0,0,0.034883721,0,0.040697674,0,0,0,0,0,0,0,0.040697674,0.034883721,0.069767442,0.034883721,0,0,0.005813954,0,0.040697674,0,0.029069767,0,0,0,0,0,0,0,0.069767442,0.034883721,0,0,0,0.040697674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040697674,0,0,0,0,0,0,0.040697674,0,0.034883721,0,0,0,0
Player 980,0.021505376,0.021505376,0,0.021505376,0.021505376,0.021505376,0.021505376,0,0.200716846,0.025089606,0,0,0,0,0.050179211,0,0,0.025089606,0,0,0,0,0,0,0,0,0,0,0.021505376,0,0,0,0,0,0,0,0,0,0,0,0.025089606,0.021505376,0,0,0,0,0.050179211,0,0,0,0,0,0.021505376,0,0.021505376,0,0,0.017921147,0,0.021505376,0,0,0,0,0,0,0,0,0,0,0,0.025089606,0,0,0,0,0.225806452,0,0,0,0.021505376,0,0,0,0,0.043010753,0,0,0,0.025089606,0,0,0,0,0,0.028673835,0,0,0,0
Player 995,0,0,0,0,0,0,0.154411765,0.051470588,0.051470588,0,0,0.036764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088235294,0,0,0,0.051470588,0,0,0,0,0,0,0.058823529,0,0.007352941,0,0,0,0.044117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176470588,0.044117647,0.051470588,0,0,0,0,0,0,0,0,0,0.088235294,0.051470588,0,0.044117647,0
Player 8,0,0,0,0,0,0,0,0,0,0,0,0.086956522,0,0,0,0,0,0,0,0,0,0,0,0,0.043478261,0,0,0,0,0,0.086956522,0.074534161,0,0,0.037267081,0,0,0,0,0,0,0,0,0,0,0.043478261,0,0.043478261,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043478261,0,0,0,0,0.043478261,0,0.086956522,0,0.043478261,0,0.043478261,0.031055901,0,0.074534161,0.037267081,0,0.043478261,0,0,0,0,0,0.043478261,0,0,0,0,0.00621118,0,0.043478261,0,0,0.043478261,0,0,0,0,0
Player 11,0,0,0,0,0,0,0.049295775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084507042,0,0,0,0,0,0,0,0.042253521,0,0,0,0,0.049295775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042253521,0,0,0,0,0,0,0,0.042253521,0,0,0,0,0.084507042,0,0,0,0,0,0,0.049295775,0.049295775,0,0.049295775,0.035211268,0,0,0,0.049295775,0,0,0.098591549,0,0.049295775,0,0.049295775,0,0.042253521,0.049295775,0,0,0,0.042253521,0.042253521,0,0
Player 13,0,0,0,0,0.045112782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045112782,0.045112782,0,0,0.045112782,0.105263158,0.045112782,0,0,0,0,0.007518797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045112782,0.045112782,0,0,0,0,0,0,0.045112782,0.090225564,0,0,0,0,0,0,0,0,0,0,0,0,0.052631579,0,0,0,0.090225564,0.052631579,0,0,0,0,0,0.090225564,0,0,0,0,0,0,0,0,0.052631579,0,0,0,0.045112782,0.052631579
Player 30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042682927,0,0.042682927,0.085365853,0,0,0.036585366,0.073170732,0.042682927,0.036585366,0,0,0,0,0,0,0,0,0,0,0,0,0.042682927,0,0,0.042682927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042682927,0,0,0,0.073170732,0,0,0,0.036585366,0,0,0.036585366,0.036585366,0,0,0,0,0,0,0,0.042682927,0,0.042682927,0,0.091463414,0,0,0.073170732,0.042682927,0,0,0.036585366,0,0
Player 49,0.009756097,0,0.034146342,0,0,0,0,0,0,0,0,0,0,0.029268293,0,0,0,0,0,0,0,0.107317073,0.034146342,0.053658537,0,0,0.058536585,0,0,0.029268293,0,0,0.029268293,0,0.068292683,0,0.253658536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034146342,0,0,0.034146342,0,0,0.034146342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102439024,0.029268293,0,0.029268293,0,0,0,0,0,0,0,0.029268293
Player 58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033898305,0.033898305,0,0.118644068,0,0,0,0.039548023,0,0,0,0.039548023,0,0.039548023,0,0,0,0,0.033898305,0,0,0,0,0,0.033898305,0.033898305,0,0,0,0,0,0,0.039548023,0,0,0,0,0.033898305,0,0,0,0,0.039548023,0,0.011299435,0,0,0,0,0,0,0.033898305,0.039548023,0.15819209,0,0.039548023,0,0.039548023,0,0,0,0,0.033898305,0.039548023,0,0,0,0,0,0,0,0,0.005649718,0.039548023,0.039548023
Player 162,0.040229885,0.040229885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040229885,0.034482759,0,0.045977011,0.040229885,0.040229885,0,0,0,0.040229885,0,0.040229885,0,0,0,0.040229885,0.074712644,0.034482759,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040229885,0,0,0,0,0,0,0,0,0,0,0,0.040229885,0.034482759,0,0,0,0,0,0,0,0,0.040229885,0,0,0,0,0.034482759,0.034482759,0,0,0,0,0,0,0,0.034482759,0.034482759,0,0,0,0,0,0,0,0,0.068965517,0.120689655,0.005747126
Player 167,0,0.039772727,0,0.039772727,0,0,0,0,0,0,0,0,0,0.039772727,0,0,0,0,0,0,0,0,0.039772727,0,0,0,0.005681818,0.039772727,0,0,0,0.039772727,0.039772727,0,0,0,0,0,0,0.034090909,0.034090909,0,0.034090909,0,0,0,0.039772727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079545454,0,0.034090909,0,0,0,0.034090909,0,0,0,0.039772727,0,0,0,0,0.005681818,0,0.068181818,0,0.039772727,0.034090909,0.034090909,0,0.034090909,0.034090909,0,0,0.034090909,0.034090909,0.034090909,0.034090909,0,0,0,0,0,0,0
Player 253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039735099,0.006622517,0.046357616,0,0,0,0,0,0,0,0,0,0,0,0,0.046357616,0.079470199,0,0,0,0.039735099,0.039735099,0,0,0,0,0.046357616,0,0,0,0,0,0,0,0,0,0,0.046357616,0,0.006622517,0.092715232,0,0,0,0.079470199,0,0,0,0,0.046357616,0,0.079470199,0.139072848,0.039735099,0,0,0.046357616,0,0,0,0,0,0,0,0,0,0,0.039735099,0,0,0,0,0,0,0.039735099,0,0
Player 339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042857143,0.042857143,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0.157142857,0,0,0,0,0,0,0,0,0,0,0,0,0.042857143,0,0,0,0,0,0,0,0,0,0,0,0.085714286,0.007142857,0,0,0.007142857,0,0.1,0.042857143,0,0,0,0,0,0,0,0.1,0.05,0,0,0,0,0,0,0.042857143,0.05,0,0,0,0.042857143,0.042857143,0.042857143,0,0.05
Player 391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038961039,0,0,0,0.038961039,0,0,0,0,0.038961039,0,0.045454546,0,0,0,0.116883117,0.038961039,0,0,0,0,0,0,0,0,0,0,0,0.045454546,0,0,0,0,0,0,0,0,0,0.045454546,0,0,0.038961039,0,0.038961039,0,0,0,0,0,0,0,0.090909091,0.038961039,0.038961039,0.077922078,0.097402597,0,0,0,0,0,0,0.045454546,0,0,0,0,0.038961039,0,0,0,0,0.045454546,0,0,0,0.038961039,0
Player 442,0,0.046357616,0.046357616,0.039735099,0,0,0,0,0.185430463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039735099,0,0,0,0,0.039735099,0,0,0,0,0,0,0,0,0,0.039735099,0,0,0,0.046357616,0.046357616,0,0,0,0,0.092715232,0,0,0,0,0.046357616,0,0,0,0,0,0,0.039735099,0.039735099,0,0,0.039735099,0,0,0,0,0,0,0,0,0.046357616,0,0,0,0.039735099,0.039735099,0,0,0,0,0,0.006622517,0.079470199,0,0,0,0,0,0,0,0,0
Player 554,0,0,0.042857143,0,0,0,0,0,0,0,0.042857143,0,0,0,0,0,0,0,0,0,0,0.05,0.042857143,0,0.042857143,0,0.042857143,0.085714286,0.042857143,0,0.164285714,0.042857143,0,0,0.042857143,0,0,0,0,0.064285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0.042857143,0,0,0.05,0,0,0,0,0.1,0.05,0
Player 570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060344828,0,0,0,0,0,0,0,0.051724138,0,0,0,0.051724138,0.051724138,0,0.060344828,0.00862069,0,0,0.051724138,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103448276,0,0,0,0,0.060344828,0,0,0.060344828,0,0.060344828,0,0,0,0.120689655,0,0,0.051724138,0,0,0,0,0,0.060344828,0,0.060344828,0,0,0,0,0,0.051724138,0,0,0,0,0,0,0,0.034482759
Player 763,0,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056,0,0,0.048,0,0.056,0,0.04,0,0,0,0,0,0,0.056,0,0,0,0,0,0,0,0,0.056,0,0,0,0,0,0,0.056,0,0,0.048,0,0,0,0.056,0.192,0,0,0,0,0,0,0,0,0,0,0.056,0,0,0,0,0,0.056,0,0.008,0,0,0,0.056,0,0.056,0,0.056,0,0,0,0
Player 900,0,0,0,0.058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068627451,0,0.068627451,0.147058823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068627451,0,0,0,0,0,0,0,0,0,0,0.137254902,0,0,0.068627451,0,0,0,0,0.078431372,0.058823529,0.058823529,0,0,0,0,0,0.058823529,0,0,0.009803922,0,0,0,0,0,0,0,0,0.068627451,0.049019608,0,0,0,0,0,0,0,0,0,0
Player 919,0,0,0,0,0,0,0,0,0.340277778,0,0,0,0,0.020833333,0,0,0,0,0,0,0,0,0,0.020833333,0,0,0.020833333,0,0,0,0.0625,0,0,0,0.024305556,0,0,0,0,0,0.024305556,0,0,0,0,0,0,0.024305556,0,0,0,0,0,0,0,0,0.024305556,0,0.194444444,0,0,0,0,0,0,0,0,0,0.020833333,0,0.003472222,0.017361111,0.020833333,0.041666667,0,0,0,0.024305556,0.024305556,0,0,0,0,0,0.020833333,0,0,0,0,0.024305556,0,0.024305556,0,0.020833333,0,0,0,0,0,0
Player 921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045112782,0,0,0,0,0,0,0.052631579,0,0.052631579,0,0,0,0.045112782,0.052631579,0,0,0.052631579,0,0,0,0,0,0,0,0.052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045112782,0,0,0,0,0.045112782,0,0,0,0.045112782,0.060150376,0,0,0.082706767,0.052631579,0,0.060150376,0,0,0,0.052631579,0,0.052631579,0,0,0,0,0.052631579,0,0,0.052631579,0,0,0,0,0,0,0,0,0.045112782
Player 952,0,0,0,0,0,0,0,0,0,0,0.032110092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032110092,0,0,0,0,0,0,0,0.027522936,0,0,0,0,0,0,0,0.027522936,0.137614679,0,0,0,0,0,0,0,0.027522936,0.027522936,0,0,0,0,0,0,0.110091743,0,0.032110092,0.160550459,0,0,0,0,0,0.027522936,0,0,0.032110092,0,0,0,0,0,0.032110092,0.004587156,0.004587156,0,0,0,0.027522936,0.064220183,0,0,0,0.032110092,0,0.064220183,0,0,0.032110092,0.032110092,0.032110092,0
Player 992,0,0,0,0,0,0,0,0,0,0,0,0.068181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068181818,0,0,0,0,0,0.136363636,0.318181818,0,0,0,0,0.068181818,0,0.045454546,0,0,0,0,0,0,0,0,0,0,0,0,0.068181818,0,0,0.068181818,0,0,0,0,0,0,0,0.068181818
Player 85,0.046979866,0,0,0,0,0,0,0,0.040268456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046979866,0,0.040268456,0,0,0.046979866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046979866,0.241610738,0,0.040268456,0,0,0,0,0,0,0,0,0,0,0,0.040268456,0,0,0,0,0.046979866,0,0,0,0,0,0,0,0,0,0,0.046979866,0,0,0,0,0,0.046979866,0.093959731,0,0,0,0.040268456,0,0,0,0.040268456,0,0,0,0,0,0.093959731,0
Player 185,0.036144578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084337349,0,0,0.036144578,0.084337349,0,0,0.036144578,0,0,0,0,0,0,0,0,0,0.042168675,0,0,0,0,0,0,0.036144578,0.072289157,0.036144578,0,0,0,0,0,0,0,0,0,0.042168675,0.036144578,0,0,0.042168675,0,0,0,0,0.036144578,0.084337349,0,0,0,0,0,0,0,0,0,0,0.084337349,0,0,0,0,0,0,0,0,0,0.138554217,0.036144578,0,0,0,0,0,0.036144578,0,0,0,0
Player 199,0,0,0,0.030927835,0,0,0,0,0,0,0.030927835,0,0,0,0.036082474,0,0,0,0,0.036082474,0,0.036082474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005154639,0,0.06185567,0.030927835,0.036082474,0,0,0,0,0,0,0,0,0,0.036082474,0,0,0,0,0,0.030927835,0.072164948,0,0.030927835,0,0.108247423,0,0,0,0,0,0,0,0.036082474,0,0,0,0.030927835,0.005154639,0,0,0.030927835,0,0,0,0,0.087628866,0.005154639,0,0,0.072164948,0.072164948,0.046391752,0,0.030927835,0,0,0,0,0
Player 278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04109589,0,0,0,0,0,0,0.05479452,0,0.047945206,0,0,0,0,0,0,0,0.116438356,0.047945206,0.04109589,0.04109589,0,0,0,0,0,0,0.047945206,0,0.047945206,0,0,0,0,0,0.04109589,0,0.047945206,0,0,0.047945206,0,0.082191781,0,0,0,0,0.047945206,0,0,0.04109589,0,0.04109589,0,0,0,0.164383561,0
Player 289,0,0,0,0,0,0,0,0,0,0,0,0.034682081,0,0,0,0,0,0,0,0,0,0,0,0.034682081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034682081,0,0,0.034682081,0,0.034682081,0,0.104046243,0,0,0,0,0.104046243,0,0,0.040462428,0,0,0,0,0,0,0,0,0,0.034682081,0,0,0,0,0.040462428,0,0,0,0,0,0,0,0,0,0.161849711,0,0.080924855,0,0,0,0.069364162,0,0,0,0,0.034682081,0,0,0,0,0,0.034682081,0.121387283,0
Player 380,0.043209877,0,0,0.074074074,0.037037037,0,0,0,0,0.043209877,0,0.00617284,0,0,0,0,0,0,0,0,0,0,0.043209877,0,0,0,0,0,0,0,0,0,0.043209877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00617284,0.037037037,0,0.037037037,0,0,0.037037037,0,0.037037037,0,0.086419753,0.074074074,0,0,0,0.043209877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037037037,0,0,0.037037037,0,0.043209877,0,0,0.086419753,0,0,0.111111111,0.037037037,0,0,0
Player 395,0,0,0,0,0,0,0,0,0,0.044444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051851852,0,0,0,0,0,0.051851852,0,0,0,0,0,0,0,0,0,0,0,0,0.051851852,0.044444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007407407,0.044444444,0,0,0,0.051851852,0,0.051851852,0,0,0,0,0,0,0,0,0.051851852,0,0.044444444,0.044444444,0.133333333,0,0,0,0,0.088888889,0,0,0.051851852,0,0.051851852,0,0.088888889,0,0,0.044444444,0,0
Player 537,0,0,0,0,0.050359712,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050359712,0.050359712,0,0.050359712,0,0,0,0.050359712,0,0.050359712,0,0,0,0,0,0,0,0,0,0,0,0.043165468,0.043165468,0,0.050359712,0,0,0,0,0.007194245,0,0.043165468,0,0,0.043165468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043165468,0,0,0,0,0,0,0,0.050359712,0,0.057553957,0.043165468,0,0,0.043165468,0,0,0.043165468,0.050359712,0,0.086330935,0,0,0,0,0,0.050359712,0
