user_id,event_type,elapsedTime,eventTimeStamp,task_type,correctness
1616087255001,hover,0.898,2021-03-18T17:54:41.584Z,dog,T
1616087255001,hover,0.082,2021-03-18T17:54:41.678Z,dog,F
1616087255001,drag,0.072,2021-03-18T17:54:42.157Z,dog,F
1616087255001,click,NA,2021-03-18T17:54:42.167Z,dog,F
1616087255001,drag,0.079,2021-03-18T17:54:42.317Z,dog,F
1616087255001,click,NA,2021-03-18T17:54:42.327Z,dog,F
1616087255001,hover,1.11,2021-03-18T17:54:42.820Z,dog,F
1616087255001,hover,0.03,2021-03-18T17:54:42.913Z,dog,T
1616087255001,drag,0.05,2021-03-18T17:54:43.970Z,dog,T
1616087255001,click,NA,2021-03-18T17:54:43.975Z,dog,T
1616087255001,drag,0.085,2021-03-18T17:54:44.130Z,dog,T
1616087255001,click,NA,2021-03-18T17:54:44.139Z,dog,T
1616087255001,hover,1.3,2021-03-18T17:54:44.495Z,dog,T
1616087255001,hover,0.038,2021-03-18T17:54:44.937Z,dog,F
1616087255001,drag,0.059,2021-03-18T17:54:45.438Z,dog,F
1616087255001,click,NA,2021-03-18T17:54:45.442Z,dog,F
1616087255001,drag,0.087,2021-03-18T17:54:45.598Z,dog,F
1616087255001,click,NA,2021-03-18T17:54:45.606Z,dog,F
1616087255001,drag,0.057,2021-03-18T17:54:47.116Z,dog,F
1616087255001,click,NA,2021-03-18T17:54:47.119Z,dog,F
1616087255001,drag,0.063,2021-03-18T17:54:47.277Z,dog,F
1616087255001,click,NA,2021-03-18T17:54:47.285Z,dog,F
1616087255001,hover,2.529,2021-03-18T17:54:47.521Z,dog,F
1616087255001,hover,0.144,2021-03-18T17:54:47.668Z,dog,F
1616087255001,drag,0.09,2021-03-18T17:54:49.013Z,dog,F
1616087255001,click,NA,2021-03-18T17:54:49.024Z,dog,F
1616087255001,drag,0.094,2021-03-18T17:54:49.173Z,dog,F
1616087255001,click,NA,2021-03-18T17:54:49.177Z,dog,F
1616087255001,hover,2.198,2021-03-18T17:54:50.116Z,dog,F
1616087255001,drag,0.087,2021-03-18T17:54:50.409Z,dog,F
1616087255001,click,NA,2021-03-18T17:54:50.412Z,dog,F
1616087255001,drag,0.079,2021-03-18T17:54:50.568Z,dog,F
1616087255001,click,NA,2021-03-18T17:54:50.576Z,dog,F
1616087255001,hover,0.996,2021-03-18T17:54:51.120Z,dog,F
1616087255001,drag,0.092,2021-03-18T17:54:52.965Z,dog,F
1616087255001,click,NA,2021-03-18T17:54:52.970Z,dog,F
1616087255001,drag,0.108,2021-03-18T17:54:53.131Z,dog,F
1616087255001,click,NA,2021-03-18T17:54:53.134Z,dog,F
1616087255001,hover,1.504,2021-03-18T17:54:53.745Z,dog,F
1616087255001,hover,0.155,2021-03-18T17:54:54.753Z,dog,F
1616087255001,hover,1.027,2021-03-18T17:54:55.783Z,dog,F
1616087255001,hover,0.372,2021-03-18T17:54:56.160Z,dog,F
1616087255001,drag,0.03,2021-03-18T17:54:57.004Z,dog,T
1616087255001,click,NA,2021-03-18T17:54:57.015Z,dog,T
1616087255001,drag,0.087,2021-03-18T17:54:57.169Z,dog,T
1616087255001,click,NA,2021-03-18T17:54:57.172Z,dog,T
1616087255001,hover,1.506,2021-03-18T17:54:57.674Z,dog,T
1616087255001,set_attribute_weight_vector_select,NA,2021-03-18T17:55:06.803Z,dog,NA
1616087255001,hover,0.393,2021-03-18T17:55:10.043Z,dog,F
1616087255001,hover,0.125,2021-03-18T17:55:10.386Z,dog,T
1616087255001,hover,0.032,2021-03-18T17:55:14.752Z,dog,T
1616087255001,category_click,NA,2021-03-18T17:55:16.987Z,dog,NA
1616087255001,category_click,NA,2021-03-18T17:55:17.146Z,dog,NA
1616087255001,double_click,NA,2021-03-18T17:55:17.148Z,dog,NA
1616087255001,hover,4.155,2021-03-18T17:55:23.454Z,dog,F
1616087255001,hover,0.185,2021-03-18T17:55:23.827Z,dog,T
1616087255001,hover,0.028,2021-03-18T17:55:23.860Z,dog,T
1616087255001,category_click,NA,2021-03-18T17:55:48.192Z,dog,NA
1616087255001,category_click,NA,2021-03-18T17:55:48.989Z,dog,NA
1616087255001,category_click,NA,2021-03-18T17:55:49.139Z,dog,NA
1616087255001,double_click,NA,2021-03-18T17:55:49.140Z,dog,NA
1616087255001,hover,0.031,2021-03-18T17:55:51.246Z,dog,T
1616087255001,category_click,NA,2021-03-18T17:55:53.701Z,dog,NA
1616087255001,hover,0.032,2021-03-18T17:55:55.749Z,dog,NA
1616087255001,hover,0.061,2021-03-18T17:55:56.590Z,dog,T
1616087255001,hover,0.058,2021-03-18T17:55:56.652Z,dog,T
1616087255001,hover,0.062,2021-03-18T17:55:56.745Z,dog,F
1616087255001,drag,0.052,2021-03-18T17:55:57.786Z,dog,F
1616087255001,click,NA,2021-03-18T17:55:57.798Z,dog,F
1616087255001,drag,0.093,2021-03-18T17:55:58.128Z,dog,F
1616087255001,click,NA,2021-03-18T17:55:58.137Z,dog,F
1616087255001,hover,1.394,2021-03-18T17:55:58.514Z,dog,F
1616087255001,drag,0.06,2021-03-18T17:55:59.895Z,dog,F
1616087255001,click,NA,2021-03-18T17:55:59.899Z,dog,F
1616087255001,drag,0.073,2021-03-18T17:56:00.051Z,dog,F
1616087255001,click,NA,2021-03-18T17:56:00.055Z,dog,F
1616087255001,drag,0.062,2021-03-18T17:56:01.409Z,dog,F
1616087255001,click,NA,2021-03-18T17:56:01.419Z,dog,F
1616087255001,drag,0.085,2021-03-18T17:56:01.567Z,dog,F
1616087255001,click,NA,2021-03-18T17:56:01.576Z,dog,F
1616087255001,hover,1.176,2021-03-18T17:56:00.437Z,dog,F
1616087255001,hover,1.046,2021-03-18T17:56:02.014Z,dog,F
1616087255001,hover,0.031,2021-03-18T17:56:03.894Z,dog,F
1616087255001,hover,0.028,2021-03-18T17:56:03.926Z,dog,F
1616087255001,hover,0.092,2021-03-18T17:56:04.020Z,dog,F
1616087255001,hover,1.88,2021-03-18T17:56:07.667Z,dog,F
1616087255001,set_attribute_weight_vector_select,NA,2021-03-18T17:56:21.750Z,dog,NA
1616087255001,hover,0.031,2021-03-18T17:56:25.572Z,dog,T
1616087255001,drag,0.078,2021-03-18T17:56:27.161Z,dog,F
1616087255001,click,NA,2021-03-18T17:56:27.166Z,dog,F
1616087255001,drag,0.101,2021-03-18T17:56:27.338Z,dog,F
1616087255001,click,NA,2021-03-18T17:56:27.349Z,dog,F
1616087255001,hover,1.569,2021-03-18T17:56:27.578Z,dog,F
1616087255001,hover,0.232,2021-03-18T17:56:28.309Z,dog,NA
1616087255001,hover,0.361,2021-03-18T17:56:28.872Z,dog,NA
1616087255001,category_click,NA,2021-03-18T17:56:29.677Z,dog,NA
1616087255001,category_click,NA,2021-03-18T17:56:29.996Z,dog,NA
1616087255001,double_click,NA,2021-03-18T17:56:30.004Z,dog,NA
1616087255001,drag,0.058,2021-03-18T17:56:31.498Z,dog,NA
1616087255001,click,NA,2021-03-18T17:56:31.505Z,dog,NA
1616087255001,drag,0.073,2021-03-18T17:56:31.806Z,dog,NA
1616087255001,click,NA,2021-03-18T17:56:31.809Z,dog,NA
1616087255001,hover,0.919,2021-03-18T17:56:32.096Z,dog,NA
1616087255001,category_click,NA,2021-03-18T17:56:33.138Z,dog,NA
1616087255001,hover,0.313,2021-03-18T17:56:34.822Z,dog,NA
1616087255001,drag,0.06,2021-03-18T17:56:35.070Z,dog,NA
1616087255001,click,NA,2021-03-18T17:56:35.072Z,dog,F
1616087255001,drag,0.077,2021-03-18T17:56:35.226Z,dog,NA
1616087255001,click,NA,2021-03-18T17:56:35.229Z,dog,F
1616087255001,hover,0.816,2021-03-18T17:56:35.664Z,dog,NA
1616087255001,drag,0.081,2021-03-18T17:56:36.499Z,dog,F
1616087255001,click,NA,2021-03-18T17:56:36.503Z,dog,F
1616087255001,drag,0.087,2021-03-18T17:56:36.667Z,dog,F
1616087255001,click,NA,2021-03-18T17:56:36.670Z,dog,F
1616087255001,hover,1.034,2021-03-18T17:56:37.141Z,dog,F
1616087255001,drag,0.064,2021-03-18T17:56:37.981Z,dog,F
1616087255001,click,NA,2021-03-18T17:56:37.985Z,dog,F
1616087255001,drag,0.069,2021-03-18T17:56:38.136Z,dog,F
1616087255001,click,NA,2021-03-18T17:56:38.139Z,dog,F
1616087255001,hover,0.911,2021-03-18T17:56:38.553Z,dog,F
1616087255001,hover,0.062,2021-03-18T17:56:38.710Z,dog,F
1616087255001,drag,0.043,2021-03-18T17:56:40.756Z,dog,F
1616087255001,click,NA,2021-03-18T17:56:40.759Z,dog,F
1616087255001,drag,0.089,2021-03-18T17:56:40.917Z,dog,F
1616087255001,click,NA,2021-03-18T17:56:40.921Z,dog,F
1616087255001,hover,1.904,2021-03-18T17:56:42.030Z,dog,F
1616087255001,hover,0.063,2021-03-18T17:56:42.717Z,dog,F
1616087255001,drag,0.082,2021-03-18T17:56:43.659Z,dog,F
1616087255001,click,NA,2021-03-18T17:56:43.663Z,dog,F
1616087255001,drag,0.096,2021-03-18T17:56:43.820Z,dog,F
1616087255001,click,NA,2021-03-18T17:56:43.823Z,dog,F
1616087255001,hover,1.735,2021-03-18T17:56:44.734Z,dog,F
1616087255001,drag,0.093,2021-03-18T17:56:45.690Z,dog,T
1616087255001,click,NA,2021-03-18T17:56:45.693Z,dog,T
1616087255001,drag,0.093,2021-03-18T17:56:45.843Z,dog,T
1616087255001,click,NA,2021-03-18T17:56:45.847Z,dog,T
1616087255001,hover,1.345,2021-03-18T17:56:46.623Z,dog,T
1616087255001,set_attribute_weight_vector_select,NA,2021-03-18T17:56:51.969Z,dog,NA
1616087255001,category_click,NA,2021-03-18T17:56:56.444Z,dog,NA
1616087255001,double_click,NA,2021-03-18T17:56:56.449Z,dog,NA
1616087255001,category_click,NA,2021-03-18T17:56:56.299Z,dog,NA
